Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type
3083,90,1,480,-25,6457,221,236,151,2994,Rawah,C7745
3093,198,11,67,2,1894,217,249,166,510,Rawah,C7202
3172,75,14,67,-10,1777,236,213,105,1584,Rawah,C7745
2695,346,21,255,2,914,173,201,162,2265,Rawah,C7745
2922,323,7,124,2,5032,201,233,171,2106,Rawah,C7745
2929,311,29,153,72,2643,131,207,209,365,Commanche,C7757
3125,164,7,108,5,4161,227,242,149,1531,Rawah,C7201
3210,59,18,212,65,1575,231,200,96,2215,Commanche,C7757
3220,235,4,242,0,5995,213,243,167,1615,Rawah,C7201
3182,179,19,95,19,2964,224,248,148,335,Commanche,C7756
2589,67,17,162,41,1490,234,204,96,537,Commanche,C4704
3273,274,12,560,138,551,187,243,195,2407,Commanche,C7756
2832,21,19,255,39,2685,204,195,122,1801,Commanche,C7757
2942,27,7,216,23,4611,218,225,144,6081,Rawah,C7102
3060,119,5,258,-41,685,228,235,141,1572,Rawah,C7202
3141,351,24,192,71,1047,171,192,154,2051,Rawah,C7745
3200,192,23,819,107,390,212,251,161,2658,Commanche,C7202
2129,18,23,30,7,1203,195,184,118,1092,Cache,C6102
3167,5,29,201,30,2040,169,170,126,883,Commanche,C7756
3017,342,15,690,96,1556,187,215,167,598,Commanche,C7755
3026,44,14,890,207,1184,222,210,119,2460,Commanche,C7756
2418,98,23,162,-11,607,250,200,65,516,Cache,C2702
3029,306,10,120,12,2117,191,234,183,1200,Commanche,C7201
3259,331,6,240,24,1653,205,232,166,1099,Commanche,C7755
3212,194,12,361,13,3339,218,250,164,481,Commanche,C7201
3447,152,25,120,40,4100,241,231,104,4030,Commanche,C7757
2977,18,11,85,11,4767,211,216,141,3195,Rawah,C7745
2957,60,9,297,49,2089,228,221,126,595,Commanche,C7755
3066,314,14,182,37,3202,182,228,186,815,Commanche,C7756
3325,332,17,30,8,3967,180,217,176,967,Rawah,C8771
2661,36,19,170,56,806,215,194,107,1836,Commanche,C7755
2966,151,10,162,35,1570,233,240,138,2563,Commanche,C7757
2047,68,35,256,88,295,231,149,20,301,Cache,C2706
2649,321,25,270,90,1022,147,205,194,607,Commanche,C7757
2728,77,8,589,128,1398,230,226,129,2685,Rawah,C4744
3211,132,22,255,68,2414,249,223,91,3178,Commanche,C8772
2776,67,25,124,28,2341,236,182,63,495,Commanche,C4703
2806,77,4,335,10,1865,226,231,141,2795,Rawah,C4744
3014,225,18,218,-22,3173,192,254,194,1772,Commanche,C4758
3264,327,14,778,46,3524,184,223,178,1189,Commanche,C7201
2793,58,3,67,23,2568,222,233,147,942,Commanche,C4703
3056,326,13,134,30,2287,189,226,177,1850,Commanche,C7756
3738,328,14,911,292,5308,186,224,177,3415,Commanche,C8776
2924,173,23,1082,129,2580,227,244,135,1328,Commanche,C4758
3449,189,3,0,0,1973,219,241,158,3231,Neota,C8703
2771,339,8,95,12,781,203,228,164,2100,Commanche,C4704
2672,78,20,90,39,1101,241,200,81,1101,Commanche,C4758
3086,261,16,124,38,1572,180,247,204,1218,Commanche,C7202
2929,118,16,0,0,1922,246,224,102,2832,Commanche,C7101
3037,135,13,750,42,2912,240,234,120,2507,Commanche,C7702
2146,301,24,150,82,630,145,221,213,300,Cache,C4703
2985,180,9,564,44,2086,224,246,155,2334,Commanche,C7756
3130,268,9,335,-16,2620,197,244,185,430,Commanche,C7202
2818,328,10,433,146,1397,195,228,172,1216,Commanche,C7700
3014,203,18,450,-7,1134,208,253,174,458,Commanche,C7757
2650,63,33,85,30,551,228,156,0,1231,Commanche,C7757
2979,73,6,175,14,4991,227,229,136,2671,Rawah,C7745
3148,99,14,391,73,4315,243,220,103,3309,Rawah,C7745
3184,344,20,234,35,4434,176,205,165,1657,Rawah,C8771
3033,149,11,67,7,1549,235,239,134,612,Commanche,C7755
3020,122,12,390,54,418,240,230,118,1328,Rawah,C7201
3096,24,3,390,27,858,218,233,152,3087,Commanche,C7755
2039,143,32,170,37,277,246,215,72,612,Cache,C2704
2954,337,8,424,52,3356,203,229,165,1861,Rawah,C7745
2771,63,13,0,0,872,231,214,113,424,Commanche,C7755
3301,274,4,150,34,5474,210,240,169,661,Rawah,C8771
3113,14,22,330,28,1062,193,188,125,1347,Commanche,C7201
2954,92,8,391,-5,1148,233,227,126,2041,Rawah,C7202
2995,18,2,180,23,5159,217,234,154,6236,Rawah,C4744
3109,78,15,564,-45,4147,238,211,99,4539,Rawah,C7745
2821,154,28,108,59,3854,240,229,99,5559,Rawah,C7746
3060,180,3,446,26,6470,220,241,156,3240,Rawah,C7102
3006,95,15,228,-4,957,243,217,99,890,Rawah,C7745
3288,313,16,674,60,1998,176,227,190,799,Commanche,C7755
3144,123,16,537,-50,703,245,227,106,1146,Neota,C7756
3060,74,20,85,26,1044,239,197,80,1383,Commanche,C7700
2773,54,8,212,43,2431,225,223,131,2207,Commanche,C7756
3150,24,11,42,2,2197,214,215,136,2789,Rawah,C7202
2831,10,7,0,0,5043,213,226,151,285,Rawah,C7202
2929,83,11,210,16,4831,235,221,116,2710,Rawah,C7745
3127,321,6,268,4,2647,204,234,169,947,Rawah,C7745
3057,354,11,150,0,3319,201,220,157,1260,Commanche,C7756
2718,21,6,30,-2,2230,216,227,148,6864,Rawah,C4744
2075,292,9,0,0,1383,196,239,183,722,Cache,C6102
2787,96,17,218,32,1767,245,214,93,2718,Rawah,C7745
3077,325,15,335,52,4690,181,222,180,2930,Rawah,C7745
2909,88,7,255,16,1761,231,228,129,2106,Rawah,C7745
2304,286,19,335,192,836,164,236,210,134,Cache,C2717
3162,353,8,108,10,4922,207,227,158,2647,Rawah,C7202
3050,107,31,618,-54,696,254,186,34,1710,Rawah,C7746
2834,320,20,295,86,2420,166,218,190,830,Commanche,C7700
2897,359,9,400,107,750,206,223,155,2173,Rawah,C4744
3135,130,11,30,0,1215,239,234,123,2456,Rawah,C7745
2039,329,31,30,23,270,131,186,186,450,Cache,C4703
2780,314,14,42,15,2896,181,228,187,6180,Rawah,C7745
3229,96,15,150,17,4213,243,217,100,1898,Rawah,C7202
2541,237,39,192,111,1253,124,239,228,1310,Commanche,C2704
2639,153,8,458,103,624,231,241,142,1448,Commanche,C2703
3041,51,6,371,96,2876,223,227,139,1560,Commanche,C7756
3244,31,7,366,149,5034,218,225,143,1830,Rawah,C7745
3189,85,15,268,30,3118,240,213,99,2906,Commanche,C7756
3014,128,19,182,59,4164,248,224,96,2097,Rawah,C7746
3168,21,22,828,363,1383,200,188,117,992,Commanche,C7757
2874,114,12,391,72,2790,241,228,115,1913,Rawah,C7745
3280,176,11,270,51,1195,226,246,152,1027,Commanche,C7103
2893,23,18,212,38,1503,207,200,124,926,Commanche,C7755
2645,129,6,60,1,1621,231,236,138,134,Commanche,C2705
3289,157,14,60,3,1465,235,241,133,3006,Rawah,C7201
2676,1,39,175,-36,1794,137,139,117,4381,Rawah,C7745
2849,353,18,402,101,2524,187,207,156,780,Commanche,C7700
2780,95,8,277,24,2067,233,229,128,1790,Rawah,C4744
2439,306,16,258,120,297,174,229,195,446,Cache,C4703
3070,351,17,474,6,3495,187,208,158,2888,Rawah,C7745
3366,36,8,342,104,3438,220,222,138,3264,Commanche,C7756
3141,270,7,582,90,2924,203,242,179,351,Commanche,C7756
2584,121,10,95,-10,1434,237,232,125,1206,Commanche,C2703
2798,133,18,30,3,4817,245,229,105,4738,Rawah,C7746
3154,128,8,342,21,5474,234,235,132,1777,Rawah,C7745
3202,156,8,787,-4,1103,229,241,145,2256,Commanche,C7757
3181,266,3,466,-25,582,211,241,167,2018,Commanche,C7202
3303,123,17,277,79,2881,247,224,100,3140,Commanche,C8772
2763,308,9,0,0,1822,196,235,178,2074,Rawah,C7102
2857,29,35,576,268,1254,186,144,71,745,Commanche,C7757
2909,32,9,30,-3,4631,218,220,137,1719,Rawah,C7101
2998,135,2,661,72,5441,222,238,151,6290,Rawah,C7745
2985,94,18,547,180,547,246,209,85,1541,Rawah,C7745
2919,65,20,558,148,666,234,195,84,1471,Rawah,C7746
2952,281,5,212,33,4824,206,240,173,2022,Rawah,C7745
2981,195,11,458,39,2010,218,250,165,2252,Commanche,C7756
3338,10,7,42,-1,2964,213,227,151,2099,Rawah,C8771
3010,27,8,30,2,2383,217,223,142,1140,Rawah,C7202
3289,97,4,446,46,5337,226,234,143,1024,Rawah,C7745
2910,184,12,330,27,2551,222,248,157,2287,Commanche,C7702
2948,10,18,192,-16,4348,198,202,138,335,Rawah,C7745
2954,13,13,218,40,2938,207,213,142,979,Commanche,C7757
3373,122,35,162,54,2184,253,188,30,864,Commanche,C8776
2870,251,24,601,175,1214,159,248,221,1674,Commanche,C7710
3106,58,9,120,6,6759,227,222,129,2713,Rawah,C7745
3277,83,17,42,6,2967,241,209,93,2438,Rawah,C8772
3266,126,21,350,68,1532,250,220,87,1284,Neota,C7757
2911,137,11,443,46,2874,238,236,127,2118,Rawah,C7745
3168,316,15,201,21,2376,180,226,186,514,Commanche,C7756
2697,253,11,90,2,1429,196,247,189,1124,Commanche,C7202
3018,95,13,162,31,2430,240,220,108,2022,Commanche,C7755
3166,117,14,234,30,3709,243,226,109,277,Commanche,C7757
3106,329,18,295,-13,2818,175,216,180,771,Rawah,C7745
2614,129,7,30,0,1383,231,236,137,2440,Rawah,C7746
3292,11,19,828,135,2442,197,199,134,2177,Commanche,C8776
2981,230,28,90,30,1482,167,252,211,1074,Commanche,C4758
3145,106,11,306,37,5564,239,227,117,990,Rawah,C7745
3157,198,1,564,67,242,218,239,157,2797,Commanche,C7202
2859,25,12,30,2,1785,214,215,135,2448,Rawah,C7745
3070,55,22,42,-4,2737,227,187,82,3983,Rawah,C7201
3132,131,5,120,-2,2060,228,237,143,577,Rawah,C7202
2804,311,14,108,13,3724,181,229,188,5581,Rawah,C7745
1926,344,14,0,0,30,192,218,164,644,Cache,C4703
3361,259,21,1188,289,3755,164,246,218,2549,Commanche,C7709
3269,281,9,162,21,4913,196,241,185,2918,Commanche,C7756
3104,296,23,400,0,1374,150,226,214,3007,Rawah,C7745
2930,45,1,180,23,3523,219,236,154,4786,Rawah,C4744
2925,265,6,0,0,1055,205,243,176,2315,Rawah,C7202
2783,349,8,30,-2,3207,206,227,160,5827,Rawah,C7102
3078,45,5,85,0,3420,221,229,143,1279,Rawah,C7745
2959,240,9,212,50,5949,203,248,183,5125,Rawah,C7745
2661,40,17,268,61,1256,219,200,111,2259,Rawah,C7746
2975,93,5,492,58,5311,228,232,138,2817,Rawah,C7746
3477,37,17,726,43,2627,217,202,115,1844,Rawah,C8776
3083,74,11,210,36,2949,233,219,116,6034,Rawah,C7745
2705,316,19,134,57,2090,166,220,193,2312,Commanche,C4703
2961,166,12,60,3,4368,230,244,144,2096,Rawah,C7746
3081,326,10,85,12,4188,195,229,173,2188,Rawah,C7745
2621,126,4,30,1,1300,227,237,145,272,Rawah,C4201
2912,31,20,180,36,1320,210,192,111,2070,Commanche,C7757
2847,0,5,30,0,3892,213,231,156,6099,Rawah,C7745
2629,221,22,192,35,2952,188,254,195,2002,Commanche,C4704
2781,237,25,90,0,1371,168,252,213,1524,Commanche,C2705
3257,173,17,395,119,918,228,246,144,2396,Rawah,C7201
2930,297,29,247,96,1307,126,216,223,1209,Commanche,C7757
3294,342,18,781,166,1179,181,211,167,2203,Commanche,C7757
2950,92,17,331,143,335,244,211,90,1048,Rawah,C7745
3254,257,9,600,51,1549,200,246,185,1392,Commanche,C4758
3047,25,16,127,13,3886,210,204,126,2534,Rawah,C7700
3185,95,11,495,114,201,238,223,114,937,Commanche,C7756
2982,60,14,391,17,4862,230,210,109,2592,Rawah,C7202
2820,314,25,153,61,268,147,212,201,983,Commanche,C7201
3041,220,11,808,42,5705,207,251,179,3293,Rawah,C7745
2638,59,6,0,0,1368,224,228,139,6368,Rawah,C6101
2475,62,30,60,38,799,229,164,46,474,Cache,C4703
2877,128,5,134,45,994,229,236,141,1956,Commanche,C7757
2272,122,31,153,75,765,254,197,45,1530,Cache,C2704
2962,260,16,300,69,5193,181,247,204,1116,Rawah,C7746
2669,132,14,85,5,1296,242,232,117,759,Commanche,C2703
2520,141,9,201,39,1159,234,238,135,4691,Rawah,C6731
2901,121,14,175,35,3648,243,228,112,2711,Rawah,C7745
2949,335,16,134,38,4390,183,218,173,2333,Rawah,C7746
2976,146,23,192,50,2543,244,230,101,1639,Commanche,C7757
3028,86,7,30,-3,2491,230,229,132,4018,Rawah,C7202
3190,139,22,192,52,2375,247,226,95,3132,Commanche,C7757
3338,120,27,488,105,1756,254,205,60,1727,Rawah,C8772
3129,0,30,745,56,2833,163,171,134,2522,Commanche,C7700
2343,266,22,60,9,240,159,243,220,247,Commanche,C5101
2950,39,9,240,69,1410,221,220,134,1921,Commanche,C7756
2873,318,30,201,34,210,131,199,201,1645,Rawah,C7746
3029,243,10,216,-8,2078,201,248,185,883,Commanche,C7755
3115,110,15,190,-12,1006,244,222,103,2242,Rawah,C7745
3279,117,17,384,89,1510,247,222,98,1237,Neota,C7757
2745,107,13,424,-6,663,241,224,110,395,Commanche,C2705
2963,312,7,90,-5,540,201,235,173,1019,Neota,C7201
2847,28,16,402,198,1130,212,205,125,534,Commanche,C7757
2654,100,5,295,2,644,229,233,138,1504,Rawah,C4744
2719,34,5,360,52,983,219,228,146,1772,Rawah,C4744
2545,193,27,85,29,1209,206,249,162,1339,Commanche,C2704
2356,100,13,127,12,495,241,222,109,726,Cache,C2703
2918,51,3,30,0,966,221,232,147,750,Commanche,C7755
3345,240,8,108,0,4530,205,247,179,3478,Commanche,C8703
2819,53,27,228,107,876,223,170,64,1235,Commanche,C7202
2577,175,26,362,117,2254,224,243,134,323,Commanche,C2705
3301,193,24,365,145,2407,210,251,163,1061,Commanche,C7757
2074,15,30,150,94,175,179,164,109,437,Cache,C4703
3180,226,14,379,9,2773,200,252,187,752,Commanche,C7756
2637,356,11,30,-3,1195,202,220,155,6265,Rawah,C7745
2294,347,27,339,202,631,159,186,158,258,Cache,C4703
3520,290,9,495,73,1413,195,239,183,1917,Neota,C8776
2791,99,7,420,3,865,233,230,130,1116,Commanche,C4704
3075,342,4,30,5,4886,212,234,160,865,Rawah,C7202
3044,8,5,691,72,5737,214,230,153,3851,Rawah,C7745
2525,306,2,90,8,540,213,238,162,216,Rawah,C6101
2936,183,4,30,3,997,221,242,157,2255,Rawah,C7202
3261,101,10,190,25,5549,237,227,120,930,Rawah,C7201
3307,301,23,702,108,800,149,223,211,1061,Neota,C7201
2831,299,26,190,51,4043,140,221,217,5536,Rawah,C7745
3666,36,20,1026,254,2657,215,193,106,1260,Rawah,C8776
3067,45,8,607,151,4526,223,222,134,3578,Rawah,C7745
3290,328,15,242,-34,3716,184,222,177,3933,Rawah,C8771
2346,23,21,270,150,860,203,191,118,658,Cache,C2717
3197,232,8,360,103,2486,207,248,178,871,Commanche,C7700
2962,171,14,120,4,1655,229,245,144,1084,Rawah,C7745
2487,102,18,190,44,792,247,213,88,930,Commanche,C4704
2605,0,14,95,30,1412,199,213,151,4952,Rawah,C4744
3332,342,10,153,62,5718,200,226,164,767,Rawah,C8771
3070,106,19,150,57,2145,248,214,87,3516,Rawah,C7745
3400,293,16,914,150,1142,172,235,202,1974,Commanche,C7756
2978,120,16,150,26,4976,246,225,103,4224,Rawah,C7745
2553,111,3,469,29,979,225,236,145,1072,Commanche,C2703
3080,157,26,212,39,5368,238,233,107,1657,Rawah,C7745
3119,71,11,514,64,430,232,219,118,1237,Commanche,C7700
3529,111,13,899,316,2628,242,225,110,1001,Rawah,C8776
3179,300,27,324,141,3071,133,217,218,2989,Commanche,C7757
2795,316,15,67,4,3753,179,226,187,5550,Rawah,C7745
2783,3,12,120,42,1635,204,217,150,2934,Rawah,C7745
3264,5,20,268,101,4338,190,197,140,1409,Rawah,C8771
2401,358,8,150,13,42,208,225,155,95,Commanche,C2703
3253,41,16,268,56,4268,221,204,114,2001,Commanche,C8772
3344,24,6,268,64,984,217,227,147,560,Neota,C7756
3371,302,3,216,24,1500,211,238,165,876,Commanche,C8771
3178,160,16,1114,68,3178,235,242,133,2454,Commanche,C7757
2959,158,8,108,-6,1269,229,242,145,2176,Rawah,C7201
3248,140,8,60,3,5493,233,238,136,725,Rawah,C8771
3094,354,5,459,19,2556,212,231,157,1065,Commanche,C7756
3278,233,24,404,155,3174,174,253,208,3056,Rawah,C7745
2727,224,16,30,4,2577,198,253,189,1958,Rawah,C7746
3059,335,9,95,18,4113,200,228,167,2282,Rawah,C7745
3234,189,23,451,99,480,214,250,158,2608,Commanche,C4758
3063,300,10,408,-57,1908,191,236,185,1983,Commanche,C7756
2443,343,22,256,122,319,170,201,166,272,Cache,C4703
2309,100,5,0,0,924,229,233,138,977,Cache,C4703
3109,75,7,175,11,2247,228,228,133,2308,Commanche,C7756
2911,85,10,524,39,3031,235,223,119,2028,Rawah,C7745
3258,183,5,295,38,3288,221,243,157,1699,Commanche,C7202
3316,90,8,433,58,1410,232,228,129,2382,Commanche,C7756
2926,342,3,285,7,4166,213,235,159,4794,Rawah,C7102
3028,315,4,180,17,3325,209,236,166,242,Rawah,C7745
3183,226,15,674,97,330,197,253,190,2779,Commanche,C7756
3158,155,13,124,13,324,235,241,133,2333,Neota,C4758
3399,103,13,30,-5,2838,241,224,110,735,Commanche,C8703
3004,75,8,513,-15,1710,230,225,127,1323,Commanche,C7756
3253,352,13,170,46,1492,198,218,158,418,Rawah,C7202
2945,137,11,95,11,2200,237,236,129,495,Commanche,C7756
2961,72,15,170,18,966,236,210,102,2087,Commanche,C7756
2720,270,1,228,44,2268,215,239,161,4922,Rawah,C4744
2651,297,32,180,84,1260,115,211,227,837,Commanche,C7757
2588,329,32,400,196,735,128,184,186,1266,Commanche,C7757
3161,230,4,0,0,4668,214,243,166,1269,Rawah,C7202
3370,270,2,395,31,1110,214,239,163,2296,Commanche,C7756
2126,345,7,0,0,882,206,229,161,601,Cache,C5101
2630,294,17,60,13,684,168,233,204,1414,Rawah,C7745
2929,37,14,551,65,2696,219,208,122,1913,Rawah,C7745
2926,73,14,283,54,3271,236,212,104,2164,Commanche,C7756
3023,136,14,212,46,5011,241,234,119,3507,Rawah,C7745
2704,185,11,360,70,2361,222,248,157,2301,Commanche,C2705
3214,270,8,30,-3,859,200,243,182,1138,Neota,C7756
2863,40,12,335,101,3624,221,213,125,5938,Rawah,C4744
2874,21,6,309,61,3538,216,227,148,2902,Rawah,C7102
3187,37,16,642,106,1530,218,204,118,3435,Commanche,C7757
2814,171,10,153,10,3390,227,245,150,6208,Rawah,C4744
3074,173,9,210,24,309,226,245,151,1209,Commanche,C7201
3358,199,9,85,8,4353,217,248,166,3398,Commanche,C7757
3126,310,18,124,26,3684,169,225,195,3180,Commanche,C7700
2341,25,39,313,51,722,171,129,67,402,Cache,C4703
3403,72,22,295,91,2313,239,193,74,1931,Commanche,C8772
2368,321,26,120,46,127,146,205,194,446,Cache,C4703
2998,57,29,134,72,2170,225,165,53,2773,Commanche,C7757
3033,12,7,0,0,2154,213,226,150,1812,Commanche,C7756
2404,112,16,95,28,1015,246,221,99,876,Cache,C2717
3173,88,7,67,17,4731,231,229,131,1254,Rawah,C7746
2955,349,2,192,9,1392,215,235,158,323,Commanche,C7756
3158,45,14,60,8,408,223,210,118,1590,Rawah,C7202
2917,327,21,270,85,270,163,210,184,1179,Rawah,C7746
2644,92,5,400,29,1765,229,231,137,2061,Commanche,C2703
3050,128,16,120,9,6653,245,228,107,2894,Rawah,C7745
2353,262,28,120,72,1473,140,241,232,693,Cache,C4703
2834,176,26,120,51,1080,223,243,135,2981,Commanche,C2705
3242,254,12,782,176,6275,193,248,193,1674,Rawah,C7745
2746,57,13,30,-3,1209,228,211,114,793,Commanche,C7755
3273,187,6,228,6,1034,221,244,159,3137,Neota,C7202
2904,53,25,190,76,3461,225,178,73,2416,Rawah,C7745
2896,323,15,474,195,1224,181,224,182,2312,Commanche,C7757
3056,130,4,190,10,2979,226,237,146,792,Rawah,C7202
3094,315,11,162,0,2380,192,231,180,3009,Rawah,C7201
3343,321,6,300,45,1521,204,234,169,1851,Commanche,C7756
2975,105,24,153,49,1602,252,202,64,1465,Commanche,C4758
3007,19,14,895,209,2955,208,209,135,767,Commanche,C7756
3412,69,14,395,63,3226,234,212,107,1436,Commanche,C8772
3219,201,10,127,18,3754,216,249,167,2856,Rawah,C7201
2326,273,22,90,20,1265,155,240,221,1438,Cache,C4703
2867,333,8,0,0,5031,202,230,167,4425,Rawah,C6101
2744,75,12,330,104,1215,234,217,113,2160,Rawah,C4744
3147,349,17,175,41,3776,186,209,159,3301,Commanche,C7700
3080,59,26,67,30,5076,229,175,64,1698,Rawah,C7745
3162,126,9,218,13,3797,235,234,130,4698,Rawah,C7745
3076,43,10,721,217,1972,222,218,130,2993,Commanche,C7755
3233,35,6,90,9,2502,219,227,144,2800,Rawah,C7745
2974,65,11,362,35,2539,230,218,119,2223,Rawah,C7745
2538,24,12,351,21,300,213,214,135,2764,Rawah,C7745
3425,103,22,516,143,2356,251,205,71,2362,Rawah,C8776
2987,342,21,190,20,2742,171,203,167,636,Commanche,C7756
3214,0,6,90,-11,4253,212,229,155,1092,Rawah,C8771
3218,12,18,470,112,1110,199,201,135,2173,Commanche,C7201
3201,66,3,366,22,5675,222,233,147,2809,Rawah,C7202
2804,83,17,85,6,2992,241,209,93,192,Commanche,C7757
2290,300,22,382,120,618,154,226,209,474,Cache,C2717
3210,32,14,30,2,3350,216,210,126,3293,Commanche,C7700
3126,13,3,778,45,1986,216,233,154,2582,Commanche,C7756
2342,303,35,201,152,1294,105,200,224,1168,Cache,C4703
2780,325,13,67,13,2287,188,226,177,1199,Commanche,C7755
3050,106,17,510,23,6652,246,217,94,2708,Rawah,C7746
2965,288,14,272,49,5275,178,238,199,1521,Rawah,C7746
2416,286,12,484,72,874,185,239,194,1302,Cache,C2717
3133,53,20,0,0,1563,226,194,93,1797,Commanche,C7700
3076,317,8,85,12,2526,199,233,174,1947,Commanche,C7756
3369,104,16,541,157,3964,246,217,95,2714,Commanche,C8776
3132,0,17,577,19,1962,194,207,149,3341,Commanche,C7755
2867,249,15,90,14,2094,187,250,199,1294,Commanche,C7202
2762,185,18,0,0,1513,221,250,156,1020,Commanche,C7202
3407,90,9,558,128,2042,234,226,123,1650,Rawah,C8703
3149,331,11,67,16,2400,195,227,171,853,Commanche,C7202
3153,336,20,295,14,2322,170,207,174,408,Commanche,C7757
3209,331,6,30,1,3730,205,232,166,1622,Rawah,C7201
3255,131,22,300,98,4114,250,221,87,2930,Commanche,C7757
3465,38,18,684,250,2280,217,198,111,1744,Rawah,C8776
2974,56,11,306,54,1830,227,217,122,1834,Commanche,C7755
3302,76,8,360,87,2003,230,226,128,2208,Rawah,C8771
2743,312,6,514,54,2292,204,236,170,5919,Rawah,C4744
2815,67,17,270,58,1291,235,205,97,2522,Commanche,C7757
2726,338,25,210,113,1294,157,195,173,1939,Commanche,C4758
3041,229,13,108,0,5792,200,252,187,2573,Rawah,C7745
3008,0,0,938,99,5786,218,238,156,5636,Rawah,C7102
2278,288,15,150,26,1729,178,238,200,972,Cache,C2703
3060,256,14,90,11,1589,186,248,200,1909,Commanche,C7202
3203,106,17,626,276,1674,247,217,93,2860,Commanche,C7757
2768,159,14,90,15,3113,234,242,134,2903,Rawah,C7746
2799,73,23,170,43,3127,239,188,67,1471,Commanche,C4703
3028,211,4,134,-11,3293,216,244,164,983,Commanche,C7756
3143,75,24,330,102,1167,240,188,65,1316,Commanche,C7756
2696,353,10,170,10,997,203,223,158,2383,Rawah,C7745
2850,11,12,499,74,2422,207,215,144,2188,Rawah,C7745
2812,39,20,153,24,1530,216,191,102,2324,Commanche,C7757
2445,69,15,30,4,1800,234,210,103,324,Commanche,C4703
3149,298,10,277,42,5328,191,236,186,488,Rawah,C7745
3051,45,1,524,89,2920,219,235,153,1172,Commanche,C7756
3063,18,5,90,0,616,216,229,150,1689,Commanche,C7202
3028,18,2,60,0,1288,217,234,154,2666,Rawah,C7202
2685,79,20,418,81,1477,242,201,81,4161,Rawah,C7745
3119,62,28,300,78,1188,230,170,54,1294,Commanche,C7756
2798,48,7,192,13,2043,223,225,138,2301,Rawah,C4744
2942,210,8,457,29,5855,214,247,169,5501,Rawah,C7745
2768,84,13,127,16,2793,238,218,108,4670,Rawah,C7745
3214,171,12,350,32,2227,228,245,147,1706,Commanche,C7755
3180,269,18,218,49,1678,170,244,211,2207,Commanche,C7757
3281,131,10,85,16,3709,237,235,128,3582,Rawah,C8771
3220,270,5,366,31,5957,207,241,173,1811,Rawah,C7201
3384,346,21,685,185,845,174,201,162,684,Neota,C7757
2430,15,11,569,86,789,210,216,142,1315,Cache,C4703
2995,331,15,60,10,2925,182,219,176,6275,Rawah,C6101
3048,282,16,484,70,6109,174,239,205,1661,Rawah,C7745
3182,336,17,437,106,1142,180,214,173,1779,Commanche,C7757
2751,342,29,216,96,1581,148,183,165,1360,Commanche,C7700
3064,80,10,90,4,3558,234,223,120,5354,Rawah,C7745
2338,61,2,0,0,430,221,234,149,1436,Cache,C5101
2811,8,13,285,33,2349,204,213,145,3572,Rawah,C4744
3324,33,14,170,24,2108,216,209,125,1660,Commanche,C7755
2936,354,15,807,206,402,193,212,156,1401,Commanche,C2705
3044,284,14,120,5,1557,180,239,199,283,Commanche,C7756
3095,301,10,90,3,1650,193,236,183,926,Commanche,C7202
3176,26,8,127,8,1682,216,222,142,295,Rawah,C7201
3117,77,13,162,33,1879,236,216,110,2758,Rawah,C7745
3208,159,17,67,20,1167,236,241,129,2618,Rawah,C7201
